country,age_group,date,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Argentina,12-17,2020-09-29,0.0,0.0,0.0
Argentina,12-17,2020-09-30,0.0,0.0,0.0
Argentina,12-17,2020-10-01,0.0,0.0,0.0
Argentina,12-17,2020-10-02,0.0,0.0,0.0
Argentina,12-17,2020-10-03,0.0,0.0,0.0
Argentina,12-17,2020-10-04,0.0,0.0,0.0
Argentina,12-17,2020-10-05,0.0,0.0,0.0
Argentina,12-17,2020-10-06,0.0,0.0,0.0
Argentina,12-17,2020-10-07,0.0,0.0,0.0
Argentina,12-17,2020-10-08,0.0,0.0,0.0
Argentina,12-17,2020-10-09,0.0,0.0,0.0
Argentina,12-17,2020-10-10,0.0,0.0,0.0
Argentina,12-17,2020-10-11,0.0,0.0,0.0
Argentina,12-17,2020-10-12,0.0,0.0,0.0
Argentina,12-17,2020-10-13,0.0,0.0,0.0
Argentina,12-17,2020-10-14,0.0,0.0,0.0
Argentina,12-17,2020-10-15,0.0,0.0,0.0
Argentina,12-17,2020-10-16,0.0,0.0,0.0
Argentina,12-17,2020-10-17,0.0,0.0,0.0
Argentina,12-17,2020-10-18,0.0,0.0,0.0
Argentina,12-17,2020-10-19,0.0,0.0,0.0
Argentina,12-17,2020-10-20,0.0,0.0,0.0
Argentina,12-17,2020-10-21,0.0,0.0,0.0
Argentina,12-17,2020-10-22,0.0,0.0,0.0
Argentina,12-17,2020-10-23,0.0,0.0,0.0
Argentina,12-17,2020-10-24,0.0,0.0,0.0
Argentina,12-17,2020-10-25,0.0,0.0,0.0
Argentina,12-17,2020-10-26,0.0,0.0,0.0
Argentina,12-17,2020-10-27,0.0,0.0,0.0
Argentina,12-17,2020-10-28,0.0,0.0,0.0
Argentina,12-17,2020-10-29,0.0,0.0,0.0
Argentina,12-17,2020-10-30,0.0,0.0,0.0
Argentina,12-17,2020-10-31,0.0,0.0,0.0
Argentina,12-17,2020-11-01,0.0,0.0,0.0
Argentina,12-17,2020-11-02,0.0,0.0,0.0
Argentina,12-17,2020-11-03,0.0,0.0,0.0
Argentina,12-17,2020-11-04,0.0,0.0,0.0
Argentina,12-17,2020-11-05,0.0,0.0,0.0
Argentina,12-17,2020-11-06,0.0,0.0,0.0
Argentina,12-17,2020-11-07,0.0,0.0,0.0
Argentina,12-17,2020-11-08,0.0,0.0,0.0
Argentina,12-17,2020-11-09,0.0,0.0,0.0
Argentina,12-17,2020-11-10,0.0,0.0,0.0
Argentina,12-17,2020-11-11,0.0,0.0,0.0
Argentina,12-17,2020-11-12,0.0,0.0,0.0
Argentina,12-17,2020-11-13,0.0,0.0,0.0
Argentina,12-17,2020-11-14,0.0,0.0,0.0
Argentina,12-17,2020-11-15,0.0,0.0,0.0
Argentina,12-17,2020-11-16,0.0,0.0,0.0
Argentina,12-17,2020-11-17,0.0,0.0,0.0
Argentina,12-17,2020-11-18,0.0,0.0,0.0
Argentina,12-17,2020-11-19,0.0,0.0,0.0
Argentina,12-17,2020-11-20,0.0,0.0,0.0
Argentina,12-17,2020-11-21,0.0,0.0,0.0
Argentina,12-17,2020-11-22,0.0,0.0,0.0
Argentina,12-17,2020-11-23,0.0,0.0,0.0
Argentina,12-17,2020-11-24,0.0,0.0,0.0
Argentina,12-17,2020-11-25,0.0,0.0,0.0
Argentina,12-17,2020-11-26,0.0,0.0,0.0
Argentina,12-17,2020-11-27,0.0,0.0,0.0
Argentina,12-17,2020-11-28,0.0,0.0,0.0
Argentina,12-17,2020-11-29,0.0,0.0,0.0
Argentina,12-17,2020-11-30,0.0,0.0,0.0
Argentina,12-17,2020-12-01,0.0,0.0,0.0
Argentina,12-17,2020-12-02,0.0,0.0,0.0
Argentina,12-17,2020-12-03,0.0,0.0,0.0
Argentina,12-17,2020-12-04,0.0,0.0,0.0
Argentina,12-17,2020-12-05,0.0,0.0,0.0
Argentina,12-17,2020-12-06,0.0,0.0,0.0
Argentina,12-17,2020-12-07,0.0,0.0,0.0
Argentina,12-17,2020-12-08,0.0,0.0,0.0
Argentina,12-17,2020-12-09,0.0,0.0,0.0
Argentina,12-17,2020-12-10,0.0,0.0,0.0
Argentina,12-17,2020-12-11,0.0,0.0,0.0
Argentina,12-17,2020-12-12,0.0,0.0,0.0
Argentina,12-17,2020-12-13,0.0,0.0,0.0
Argentina,12-17,2020-12-14,0.0,0.0,0.0
Argentina,12-17,2020-12-15,0.0,0.0,0.0
Argentina,12-17,2020-12-16,0.0,0.0,0.0
Argentina,12-17,2020-12-17,0.0,0.0,0.0
Argentina,12-17,2020-12-18,0.0,0.0,0.0
Argentina,12-17,2020-12-19,0.0,0.0,0.0
Argentina,12-17,2020-12-20,0.0,0.0,0.0
Argentina,12-17,2020-12-21,0.0,0.0,0.0
Argentina,12-17,2020-12-22,0.0,0.0,0.0
Argentina,12-17,2020-12-23,0.0,0.0,0.0
Argentina,12-17,2020-12-24,0.0,0.0,0.0
Argentina,12-17,2020-12-25,0.0,0.0,0.0
Argentina,12-17,2020-12-26,0.0,0.0,0.0
Argentina,12-17,2020-12-27,0.0,0.0,0.0
Argentina,12-17,2020-12-28,0.0,0.0,0.0
Argentina,12-17,2020-12-29,0.0,0.0,0.0
Argentina,12-17,2020-12-30,0.0,0.0,0.0
Argentina,12-17,2020-12-31,0.0,0.0,0.0
Argentina,12-17,2021-01-01,0.0,0.0,0.0
Argentina,12-17,2021-01-02,0.0,0.0,0.0
Argentina,12-17,2021-01-03,0.0,0.0,0.0
Argentina,12-17,2021-01-04,0.0,0.0,0.0
Argentina,12-17,2021-01-05,0.0,0.0,0.0
Argentina,12-17,2021-01-06,0.0,0.0,0.0
Argentina,12-17,2021-01-07,0.0,0.0,0.0
Argentina,12-17,2021-01-08,0.0,0.0,0.0
Argentina,12-17,2021-01-09,0.0,0.0,0.0
Argentina,12-17,2021-01-10,0.0,0.0,0.0
Argentina,12-17,2021-01-11,0.0,0.0,0.0
Argentina,12-17,2021-01-12,0.0,0.0,0.0
Argentina,12-17,2021-01-13,0.0,0.0,0.0
Argentina,12-17,2021-01-14,0.0,0.0,0.0
Argentina,12-17,2021-01-15,0.0,0.0,0.0
Argentina,12-17,2021-01-16,0.0,0.0,0.0
Argentina,12-17,2021-01-17,0.0,0.0,0.0
Argentina,12-17,2021-01-18,0.0,0.0,0.0
Argentina,12-17,2021-01-19,0.0,0.0,0.0
Argentina,12-17,2021-01-20,0.0,0.0,0.0
Argentina,12-17,2021-01-21,0.0,0.0,0.0
Argentina,12-17,2021-01-22,0.0,0.0,0.0
Argentina,12-17,2021-01-23,0.0,0.0,0.0
Argentina,12-17,2021-01-24,0.0,0.0,0.0
Argentina,12-17,2021-01-25,0.0,0.0,0.0
Argentina,12-17,2021-01-26,0.0,0.0,0.0
Argentina,12-17,2021-01-27,0.0,0.0,0.0
Argentina,12-17,2021-01-28,0.0,0.0,0.0
Argentina,12-17,2021-01-29,0.0,0.0,0.0
Argentina,12-17,2021-01-30,0.0,0.0,0.0
Argentina,12-17,2021-01-31,0.0,0.0,0.0
Argentina,12-17,2021-02-01,0.0,0.0,0.0
Argentina,12-17,2021-02-02,0.0,0.0,0.0
Argentina,12-17,2021-02-03,0.0,0.0,0.0
Argentina,12-17,2021-02-04,0.0,0.0,0.0
Argentina,12-17,2021-02-05,0.0,0.0,0.0
Argentina,12-17,2021-02-06,0.0,0.0,0.0
Argentina,12-17,2021-02-07,0.0,0.0,0.0
Argentina,12-17,2021-02-08,0.0,0.0,0.0
Argentina,12-17,2021-02-09,0.0,0.0,0.0
Argentina,12-17,2021-02-10,0.0,0.0,0.0
Argentina,12-17,2021-02-11,0.0,0.0,0.0
Argentina,12-17,2021-02-12,0.0,0.0,0.0
Argentina,12-17,2021-02-13,0.0,0.0,0.0
Argentina,12-17,2021-02-14,0.0,0.0,0.0
Argentina,12-17,2021-02-15,0.0,0.0,0.0
Argentina,12-17,2021-02-16,0.0,0.0,0.0
Argentina,12-17,2021-02-17,0.0,0.0,0.0
Argentina,12-17,2021-02-18,0.0,0.0,0.0
Argentina,12-17,2021-02-19,0.0,0.0,0.0
Argentina,12-17,2021-02-20,0.0,0.0,0.0
Argentina,12-17,2021-02-21,0.0,0.0,0.0
Argentina,12-17,2021-02-22,0.0,0.0,0.0
Argentina,12-17,2021-02-23,0.0,0.0,0.0
Argentina,12-17,2021-02-24,0.0,0.0,0.0
Argentina,12-17,2021-02-25,0.0,0.0,0.0
Argentina,12-17,2021-02-26,0.0,0.0,0.0
Argentina,12-17,2021-02-27,0.0,0.0,0.0
Argentina,12-17,2021-02-28,0.0,0.0,0.0
Argentina,12-17,2021-03-01,0.0,0.0,0.0
Argentina,12-17,2021-03-02,0.0,0.0,0.0
Argentina,12-17,2021-03-03,0.0,0.0,0.0
Argentina,12-17,2021-03-04,0.0,0.0,0.0
Argentina,12-17,2021-03-05,0.0,0.0,0.0
Argentina,12-17,2021-03-06,0.0,0.0,0.0
Argentina,12-17,2021-03-07,0.0,0.0,0.0
Argentina,12-17,2021-03-08,0.0,0.0,0.0
Argentina,12-17,2021-03-09,0.0,0.0,0.0
Argentina,12-17,2021-03-10,0.0,0.0,0.0
Argentina,12-17,2021-03-11,0.0,0.0,0.0
Argentina,12-17,2021-03-12,0.0,0.0,0.0
Argentina,12-17,2021-03-13,0.0,0.0,0.0
Argentina,12-17,2021-03-14,0.0,0.0,0.0
Argentina,12-17,2021-03-15,0.0,0.0,0.0
Argentina,12-17,2021-03-16,0.0,0.0,0.0
Argentina,12-17,2021-03-17,0.0,0.0,0.0
Argentina,12-17,2021-03-18,0.0,0.0,0.0
Argentina,12-17,2021-03-19,0.0,0.0,0.0
Argentina,12-17,2021-03-20,0.0,0.0,0.0
Argentina,12-17,2021-03-21,0.0,0.0,0.0
Argentina,12-17,2021-03-22,0.0,0.0,0.0
Argentina,12-17,2021-03-23,0.0,0.0,0.0
Argentina,12-17,2021-03-24,0.0,0.0,0.0
Argentina,12-17,2021-03-25,0.0,0.0,0.0
Argentina,12-17,2021-03-26,0.0,0.0,0.0
Argentina,12-17,2021-03-27,0.0,0.0,0.0
Argentina,12-17,2021-03-28,0.0,0.0,0.0
Argentina,12-17,2021-03-29,0.0,0.0,0.0
Argentina,12-17,2021-03-30,0.0,0.0,0.0
Argentina,12-17,2021-03-31,0.0,0.0,0.0
Argentina,12-17,2021-04-01,0.0,0.0,0.0
Argentina,12-17,2021-04-02,0.0,0.0,0.0
Argentina,12-17,2021-04-03,0.0,0.0,0.0
Argentina,12-17,2021-04-04,0.0,0.0,0.0
Argentina,12-17,2021-04-05,0.0,0.0,0.0
Argentina,12-17,2021-04-06,0.0,0.0,0.0
Argentina,12-17,2021-04-07,0.0,0.0,0.0
Argentina,12-17,2021-04-08,0.0,0.0,0.0
Argentina,12-17,2021-04-09,0.0,0.0,0.0
Argentina,12-17,2021-04-10,0.0,0.0,0.0
Argentina,12-17,2021-04-11,0.0,0.0,0.0
Argentina,12-17,2021-04-12,0.0,0.0,0.0
Argentina,12-17,2021-04-13,0.0,0.0,0.0
Argentina,12-17,2021-04-14,0.0,0.0,0.0
Argentina,12-17,2021-04-15,0.0,0.0,0.0
Argentina,12-17,2021-04-16,0.0,0.0,0.0
Argentina,12-17,2021-04-17,0.0,0.0,0.0
Argentina,12-17,2021-04-18,0.0,0.0,0.0
Argentina,12-17,2021-04-19,0.0,0.0,0.0
Argentina,12-17,2021-04-20,0.0,0.0,0.0
Argentina,12-17,2021-04-21,0.0,0.0,0.0
Argentina,12-17,2021-04-22,0.0,0.0,0.0
Argentina,12-17,2021-04-23,0.0,0.0,0.0
Argentina,12-17,2021-04-24,0.0,0.0,0.0
Argentina,12-17,2021-04-25,0.0,0.0,0.0
Argentina,12-17,2021-04-26,0.0,0.0,0.0
Argentina,12-17,2021-04-27,0.0,0.0,0.0
Argentina,12-17,2021-04-28,0.0,0.0,0.0
Argentina,12-17,2021-04-29,0.0,0.0,0.0
Argentina,12-17,2021-04-30,0.0,0.0,0.0
Argentina,12-17,2021-05-01,0.0,0.0,0.0
Argentina,12-17,2021-05-02,0.0,0.0,0.0
Argentina,12-17,2021-05-03,0.0,0.0,0.0
Argentina,12-17,2021-05-04,0.01,0.0,0.0
Argentina,12-17,2021-05-05,0.01,0.0,0.0
Argentina,12-17,2021-05-06,0.01,0.0,0.0
Argentina,12-17,2021-05-07,0.01,0.0,0.0
Argentina,12-17,2021-05-08,0.01,0.0,0.0
Argentina,12-17,2021-05-09,0.01,0.0,0.0
Argentina,12-17,2021-05-10,0.01,0.0,0.0
Argentina,12-17,2021-05-11,0.01,0.0,0.0
Argentina,12-17,2021-05-12,0.01,0.0,0.0
Argentina,12-17,2021-05-13,0.01,0.0,0.0
Argentina,12-17,2021-05-14,0.01,0.0,0.0
Argentina,12-17,2021-05-15,0.01,0.0,0.0
Argentina,12-17,2021-05-16,0.01,0.0,0.0
Argentina,12-17,2021-05-17,0.01,0.0,0.0
Argentina,12-17,2021-05-18,0.01,0.0,0.0
Argentina,12-17,2021-05-19,0.01,0.0,0.0
Argentina,12-17,2021-05-20,0.01,0.0,0.0
Argentina,12-17,2021-05-21,0.01,0.0,0.0
Argentina,12-17,2021-05-22,0.01,0.0,0.0
Argentina,12-17,2021-05-23,0.01,0.0,0.0
Argentina,12-17,2021-05-24,0.01,0.0,0.0
Argentina,12-17,2021-05-25,0.01,0.0,0.0
Argentina,12-17,2021-05-26,0.01,0.0,0.0
Argentina,12-17,2021-05-27,0.01,0.0,0.0
Argentina,12-17,2021-05-28,0.01,0.0,0.0
Argentina,12-17,2021-05-29,0.01,0.0,0.0
Argentina,12-17,2021-05-30,0.01,0.0,0.0
Argentina,12-17,2021-05-31,0.01,0.0,0.0
Argentina,12-17,2021-06-01,0.01,0.0,0.0
Argentina,12-17,2021-06-02,0.01,0.0,0.0
Argentina,12-17,2021-06-03,0.01,0.0,0.0
Argentina,12-17,2021-06-04,0.01,0.0,0.0
Argentina,12-17,2021-06-05,0.01,0.0,0.0
Argentina,12-17,2021-06-06,0.01,0.0,0.0
Argentina,12-17,2021-06-07,0.01,0.0,0.0
Argentina,12-17,2021-06-08,0.01,0.0,0.0
Argentina,12-17,2021-06-09,0.01,0.0,0.0
Argentina,12-17,2021-06-10,0.01,0.0,0.0
Argentina,12-17,2021-06-11,0.01,0.0,0.0
Argentina,12-17,2021-06-12,0.01,0.0,0.0
Argentina,12-17,2021-06-13,0.01,0.0,0.0
Argentina,12-17,2021-06-14,0.01,0.0,0.0
Argentina,12-17,2021-06-15,0.01,0.0,0.0
Argentina,12-17,2021-06-16,0.01,0.0,0.0
Argentina,12-17,2021-06-17,0.01,0.0,0.0
Argentina,12-17,2021-06-18,0.02,0.0,0.0
Argentina,12-17,2021-06-19,0.02,0.0,0.0
Argentina,12-17,2021-06-20,0.02,0.0,0.0
Argentina,12-17,2021-06-21,0.02,0.0,0.0
Argentina,12-17,2021-06-22,0.02,0.0,0.0
Argentina,12-17,2021-06-23,0.02,0.0,0.0
Argentina,12-17,2021-06-24,0.02,0.0,0.0
Argentina,12-17,2021-06-25,0.02,0.0,0.0
Argentina,12-17,2021-06-26,0.02,0.0,0.0
Argentina,12-17,2021-06-27,0.02,0.0,0.0
Argentina,12-17,2021-06-28,0.02,0.0,0.0
Argentina,12-17,2021-06-29,0.02,0.0,0.0
Argentina,12-17,2021-06-30,0.02,0.0,0.0
Argentina,12-17,2021-07-01,0.02,0.0,0.0
Argentina,12-17,2021-07-02,0.02,0.0,0.0
Argentina,12-17,2021-07-03,0.02,0.0,0.0
Argentina,12-17,2021-07-04,0.02,0.0,0.0
Argentina,12-17,2021-07-05,0.02,0.0,0.0
Argentina,12-17,2021-07-06,0.02,0.0,0.0
Argentina,12-17,2021-07-07,0.02,0.0,0.0
Argentina,12-17,2021-07-08,0.02,0.0,0.0
Argentina,12-17,2021-07-09,0.03,0.0,0.0
Argentina,12-17,2021-07-10,0.03,0.0,0.0
Argentina,12-17,2021-07-11,0.03,0.0,0.0
Argentina,12-17,2021-07-12,0.03,0.0,0.0
Argentina,12-17,2021-07-13,0.03,0.0,0.0
Argentina,12-17,2021-07-14,0.03,0.0,0.0
Argentina,12-17,2021-07-15,0.03,0.0,0.0
Argentina,12-17,2021-07-16,0.03,0.0,0.0
Argentina,12-17,2021-07-17,0.03,0.0,0.0
Argentina,12-17,2021-07-18,0.03,0.0,0.0
Argentina,12-17,2021-07-19,0.03,0.0,0.0
Argentina,12-17,2021-07-20,0.03,0.0,0.0
Argentina,12-17,2021-07-21,0.03,0.0,0.0
Argentina,12-17,2021-07-22,0.04,0.0,0.0
Argentina,12-17,2021-07-23,0.04,0.0,0.0
Argentina,12-17,2021-07-24,0.04,0.0,0.0
Argentina,12-17,2021-07-25,0.04,0.0,0.0
Argentina,12-17,2021-07-26,0.04,0.0,0.0
Argentina,12-17,2021-07-27,0.04,0.0,0.0
Argentina,12-17,2021-07-28,0.05,0.0,0.0
Argentina,12-17,2021-07-29,0.05,0.0,0.0
Argentina,12-17,2021-07-30,0.05,0.0,0.0
Argentina,12-17,2021-07-31,0.09,0.0,0.0
Argentina,12-17,2021-08-01,0.1,0.0,0.0
Argentina,12-17,2021-08-02,0.18,0.0,0.0
Argentina,12-17,2021-08-03,1.33,0.0,0.0
Argentina,12-17,2021-08-04,1.84,0.0,0.0
Argentina,12-17,2021-08-05,2.27,0.01,0.0
Argentina,12-17,2021-08-06,2.58,0.01,0.0
Argentina,12-17,2021-08-07,2.73,0.01,0.0
Argentina,12-17,2021-08-08,2.77,0.01,0.0
Argentina,12-17,2021-08-09,3.6,0.01,0.0
Argentina,12-17,2021-08-10,4.27,0.01,0.0
Argentina,12-17,2021-08-11,4.9,0.01,0.0
Argentina,12-17,2021-08-12,5.32,0.01,0.0
Argentina,12-17,2021-08-13,5.64,0.01,0.0
Argentina,12-17,2021-08-14,5.76,0.01,0.0
Argentina,12-17,2021-08-15,6.06,0.01,0.0
Argentina,12-17,2021-08-16,6.12,0.01,0.0
Argentina,12-17,2021-08-17,6.41,0.01,0.0
Argentina,12-17,2021-08-18,6.78,0.01,0.0
Argentina,12-17,2021-08-19,7.19,0.01,0.0
Argentina,12-17,2021-08-20,7.59,0.01,0.0
Argentina,12-17,2021-08-21,7.83,0.01,0.0
Argentina,12-17,2021-08-22,7.94,0.01,0.0
Argentina,12-17,2021-08-23,8.35,0.01,0.0
Argentina,12-17,2021-08-24,8.66,0.01,0.0
Argentina,12-17,2021-08-25,8.86,0.01,0.0
Argentina,12-17,2021-08-26,9.02,0.01,0.0
Argentina,12-17,2021-08-27,9.19,0.01,0.0
Argentina,12-17,2021-08-28,9.26,0.01,0.0
Argentina,12-17,2021-08-29,9.3,0.01,0.0
Argentina,12-17,2021-08-30,9.53,0.01,0.0
Argentina,12-17,2021-08-31,9.76,0.01,0.0
Argentina,12-17,2021-09-01,9.99,0.01,0.0
Argentina,12-17,2021-09-02,10.24,0.01,0.0
Argentina,12-17,2021-09-03,10.37,0.02,0.0
Argentina,12-17,2021-09-04,10.42,0.02,0.0
Argentina,12-17,2021-09-05,10.44,0.02,0.0
Argentina,12-17,2021-09-06,10.52,0.02,0.0
Argentina,12-17,2021-09-07,10.58,0.02,0.0
Argentina,12-17,2021-09-08,10.8,0.02,0.0
Argentina,12-17,2021-09-09,10.88,0.02,0.0
Argentina,12-17,2021-09-10,10.96,0.02,0.0
Argentina,12-17,2021-09-11,11.01,0.02,0.0
Argentina,12-17,2021-09-12,11.01,0.02,0.0
Argentina,12-17,2021-09-13,11.08,0.02,0.0
Argentina,12-17,2021-09-14,11.35,0.02,0.0
Argentina,12-17,2021-09-15,11.44,0.03,0.0
Argentina,12-17,2021-09-16,11.6,0.03,0.0
Argentina,12-17,2021-09-17,11.81,0.03,0.0
Argentina,12-17,2021-09-18,12.22,0.03,0.0
Argentina,12-17,2021-09-19,12.33,0.03,0.0
Argentina,12-17,2021-09-20,12.59,0.03,0.0
Argentina,12-17,2021-09-21,12.71,0.03,0.0
Argentina,12-17,2021-09-22,13.0,0.03,0.0
Argentina,12-17,2021-09-23,15.99,0.03,0.0
Argentina,12-17,2021-09-24,16.69,0.04,0.0
Argentina,12-17,2021-09-25,16.92,0.04,0.0
Argentina,12-17,2021-09-26,17.02,0.04,0.0
Argentina,12-17,2021-09-27,17.42,0.04,0.0
Argentina,12-17,2021-09-28,17.81,0.04,0.0
Argentina,12-17,2021-09-29,18.16,0.04,0.0
Argentina,12-17,2021-09-30,19.03,0.04,0.0
Argentina,12-17,2021-10-01,19.73,0.05,0.0
Argentina,12-17,2021-10-02,19.98,0.05,0.0
Argentina,12-17,2021-10-03,20.15,0.05,0.0
Argentina,12-17,2021-10-04,20.75,0.05,0.0
Argentina,12-17,2021-10-05,22.51,0.05,0.0
Argentina,12-17,2021-10-06,23.21,0.05,0.0
Argentina,12-17,2021-10-07,24.52,0.06,0.0
Argentina,12-17,2021-10-08,24.91,0.07,0.0
Argentina,12-17,2021-10-09,25.02,0.08,0.0
Argentina,12-17,2021-10-10,25.09,0.08,0.0
Argentina,12-17,2021-10-11,25.19,0.09,0.0
Argentina,12-17,2021-10-12,26.73,0.09,0.0
Argentina,12-17,2021-10-13,28.01,0.1,0.0
Argentina,12-17,2021-10-14,29.79,0.11,0.0
Argentina,12-17,2021-10-15,31.96,0.13,0.0
Argentina,12-17,2021-10-16,33.9,0.51,0.0
Argentina,12-17,2021-10-17,34.84,0.54,0.0
Argentina,12-17,2021-10-18,39.15,1.26,0.0
Argentina,12-17,2021-10-19,43.36,1.48,0.0
Argentina,12-17,2021-10-20,47.41,1.62,0.0
Argentina,12-17,2021-10-21,50.56,1.93,0.0
Argentina,12-17,2021-10-22,52.84,2.28,0.0
Argentina,12-17,2021-10-23,53.57,2.47,0.0
Argentina,12-17,2021-10-24,53.81,2.56,0.0
Argentina,12-17,2021-10-25,55.37,2.72,0.0
Argentina,12-17,2021-10-26,57.78,4.09,0.0
Argentina,12-17,2021-10-27,59.33,4.44,0.0
Argentina,12-17,2021-10-28,60.9,5.03,0.0
Argentina,12-17,2021-10-29,62.21,5.37,0.0
Argentina,12-17,2021-10-30,62.73,5.51,0.0
Argentina,12-17,2021-10-31,63.37,5.67,0.0
Argentina,12-17,2021-11-01,64.92,6.0,0.0
Argentina,12-17,2021-11-02,65.84,6.7,0.0
Argentina,12-17,2021-11-03,66.65,7.37,0.0
Argentina,12-17,2021-11-04,67.43,8.13,0.0
Argentina,12-17,2021-11-05,68.3,8.77,0.0
Argentina,12-17,2021-11-06,68.65,9.79,0.0
Argentina,12-17,2021-11-07,69.02,10.53,0.0
Argentina,12-17,2021-11-08,69.66,11.3,0.0
Argentina,12-17,2021-11-09,70.21,12.51,0.0
Argentina,12-17,2021-11-10,70.74,13.51,0.01
Argentina,12-17,2021-11-11,71.36,14.39,0.01
Argentina,12-17,2021-11-12,71.87,15.8,0.01
Argentina,12-17,2021-11-13,72.12,16.28,0.01
Argentina,12-17,2021-11-14,72.14,16.3,0.01
Argentina,12-17,2021-11-15,72.41,18.85,0.01
Argentina,12-17,2021-11-16,72.75,21.41,0.01
Argentina,12-17,2021-11-17,73.07,23.96,0.01
Argentina,12-17,2021-11-18,73.4,25.84,0.01
Argentina,12-17,2021-11-19,73.67,27.03,0.01
Argentina,12-17,2021-11-20,73.84,27.47,0.02
Argentina,12-17,2021-11-21,73.93,27.62,0.02
Argentina,12-17,2021-11-22,74.09,27.91,0.03
Argentina,12-17,2021-11-23,74.44,29.36,0.03
Argentina,12-17,2021-11-24,74.77,30.72,0.03
Argentina,12-17,2021-11-25,75.07,32.04,0.03
Argentina,12-17,2021-11-26,75.38,33.31,0.03
Argentina,12-17,2021-11-27,75.58,33.74,0.03
Argentina,12-17,2021-11-28,75.65,34.01,0.03
Argentina,12-17,2021-11-29,75.92,34.99,0.04
Argentina,12-17,2021-11-30,76.3,36.17,0.04
Argentina,12-17,2021-12-01,76.74,36.99,0.04
Argentina,12-17,2021-12-02,77.19,37.94,0.04
Argentina,12-17,2021-12-03,77.54,38.77,0.05
Argentina,12-17,2021-12-04,77.7,39.1,0.05
Argentina,12-17,2021-12-05,77.77,39.37,0.05
Argentina,12-17,2021-12-06,78.04,40.16,0.05
Argentina,12-17,2021-12-07,78.34,40.92,0.07
Argentina,12-17,2021-12-08,78.46,41.25,0.07
Argentina,12-17,2021-12-09,78.71,42.08,0.08
Argentina,12-17,2021-12-10,78.96,42.79,0.08
Argentina,12-17,2021-12-11,79.09,43.11,0.09
Argentina,12-17,2021-12-12,79.14,43.2,0.09
Argentina,12-17,2021-12-13,79.35,43.68,0.09
Argentina,12-17,2021-12-14,79.61,44.26,0.1
Argentina,12-17,2021-12-15,79.86,44.8,0.1
Argentina,12-17,2021-12-16,80.12,45.32,0.11
Argentina,12-17,2021-12-17,80.37,45.79,0.11
Argentina,12-17,2021-12-18,80.48,46.05,0.11
Argentina,12-17,2021-12-19,80.53,46.18,0.11
Argentina,12-17,2021-12-20,80.75,46.69,0.12
Argentina,12-17,2021-12-21,81.01,47.29,0.12
Argentina,12-17,2021-12-22,81.28,47.88,0.13
Argentina,12-17,2021-12-23,81.46,48.3,0.13
Argentina,12-17,2021-12-24,81.47,48.32,0.13
Argentina,12-17,2021-12-25,81.47,48.32,0.13
Argentina,12-17,2021-12-26,81.51,48.38,0.13
Argentina,12-17,2021-12-27,81.8,48.98,0.14
Argentina,12-17,2021-12-28,82.13,49.56,0.15
Argentina,12-17,2021-12-29,82.44,50.08,0.17
Argentina,12-17,2021-12-30,82.72,50.5,0.18
Argentina,12-17,2021-12-31,82.74,50.53,0.18
Argentina,12-17,2022-01-01,82.74,50.53,0.18
Argentina,12-17,2022-01-02,82.79,50.6,0.18
Argentina,12-17,2022-01-03,83.06,51.01,0.2
Argentina,12-17,2022-01-04,83.38,51.45,0.23
Argentina,12-17,2022-01-05,83.72,51.9,0.26
Argentina,12-17,2022-01-06,84.1,52.37,0.3
Argentina,12-17,2022-01-07,84.47,52.85,0.35
Argentina,12-17,2022-01-08,84.61,53.01,0.38
Argentina,12-17,2022-01-09,84.68,53.1,0.38
Argentina,12-17,2022-01-10,84.98,53.47,0.41
Argentina,12-17,2022-01-11,85.26,53.82,0.45
Argentina,12-17,2022-01-12,85.53,54.15,0.47
Argentina,12-17,2022-01-13,85.79,54.47,0.5
Argentina,12-17,2022-01-14,86.0,54.72,0.53
Argentina,12-17,2022-01-15,86.06,54.82,0.54
Argentina,12-17,2022-01-16,86.1,54.88,0.55
Argentina,12-17,2022-01-17,86.3,55.14,0.62
Argentina,12-17,2022-01-18,86.49,55.41,0.7
Argentina,12-17,2022-01-19,86.67,55.65,0.74
Argentina,12-17,2022-01-20,86.85,55.91,0.77
Argentina,12-17,2022-01-21,87.02,56.14,0.79
Argentina,12-17,2022-01-22,87.08,56.22,0.8
Argentina,12-17,2022-01-23,87.12,56.26,0.81
Argentina,12-17,2022-01-24,87.28,56.47,0.83
Argentina,12-17,2022-01-25,87.44,56.68,0.85
Argentina,12-17,2022-01-26,87.59,56.9,0.88
Argentina,12-17,2022-01-27,87.76,57.15,0.9
Argentina,12-17,2022-01-28,87.93,57.4,0.92
Argentina,12-17,2022-01-29,87.98,57.49,0.93
Argentina,12-17,2022-01-30,88.01,57.52,0.94
Argentina,12-17,2022-01-31,88.16,57.74,0.97
Argentina,12-17,2022-02-01,88.31,57.96,1.05
Argentina,12-17,2022-02-02,88.44,58.16,1.14
Argentina,12-17,2022-02-03,88.56,58.34,1.27
Argentina,12-17,2022-02-04,88.71,58.57,1.44
Argentina,12-17,2022-02-05,88.75,58.63,1.49
Argentina,12-17,2022-02-06,88.77,58.68,1.5
Argentina,12-17,2022-02-07,88.9,58.9,1.76
Argentina,12-17,2022-02-08,89.03,59.14,1.9
